fragment_smiles,total_count,molecule_count,rank,total_fraction,molecule_fraction
*[n+]1cccc(Br)c1,1,1,7143,4.008739051131467e-06,4.008739051131467e-06
*c1cc(C2=CN=NC2)nc2cc(Cl)ccc12,1,1,7144,4.008739051131467e-06,4.008739051131467e-06
*c1ccc2occ(/C(C)=N/O)c2c1,1,1,7145,4.008739051131467e-06,4.008739051131467e-06
*CS(=O)(=O)/N=C(\[O-])C1CC=CC1,1,1,7146,4.008739051131467e-06,4.008739051131467e-06
*NC1=NC(=O)C([O-])=N1,1,1,7147,4.008739051131467e-06,4.008739051131467e-06
*S(=O)(=O)c1ccc(/N=C/c2ccc(Cl)cc2)cc1,1,1,7148,4.008739051131467e-06,4.008739051131467e-06
*c1c([N+](=O)[O-])cncc1[N+](=O)[O-],1,1,7149,4.008739051131467e-06,4.008739051131467e-06
*[C@H](C#N)S(C)(=O)=O,1,1,7150,4.008739051131467e-06,4.008739051131467e-06
*C(=O)/C(=C/C=C(\Cl)c1cccc(Cl)c1)CCl,1,1,7151,4.008739051131467e-06,4.008739051131467e-06
*NC1=NC(=O)[C@@H]2C(=[NH+]1)c1ccccc1CC21CCCC1,1,1,7152,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1[NH+]=NC(=S)O1,1,1,7153,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CCCN(CN2C(=O)C(=O)c3cccc(F)c32)C1,1,1,7154,4.008739051131467e-06,4.008739051131467e-06
*S(=O)(=O)c1ccc(N/N=C(/C#N)c2nc3ccccc3[n-]2)cc1Cl,1,1,7155,4.008739051131467e-06,4.008739051131467e-06
*c1nc(Cl)cc(C#N)n1,1,1,7156,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1Nc2ccccc2[C@H]2C=CC[C@H]12,1,1,7157,4.008739051131467e-06,4.008739051131467e-06
*c1cnc2ccc3ccccc3c2c1,1,1,7158,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)NC(=O)/C(=C\c2cc(Cl)ccc2O)C1=O,1,1,7159,4.008739051131467e-06,4.008739051131467e-06
*[NH+]1CC[C@@H](O)[C@H]2CCCC[C@@H]21,1,1,7160,4.008739051131467e-06,4.008739051131467e-06
*[C@]12CNc3ccc[nH+]c3N[C@@H]1COC2,1,1,7161,4.008739051131467e-06,4.008739051131467e-06
*CCC/[NH+]=C(/N)N1CCCC1,1,1,7162,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1CC(C2=Cc3ccccc3OC2)=NO1,1,1,7163,4.008739051131467e-06,4.008739051131467e-06
*[C@@]12CSc3[nH]c(=O)sc3[C@H]1c1cc(Cl)ccc1OC2=O,1,1,7164,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/N=C/c2ccc(O)c(Br)c2)cc1,1,1,7165,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CCC(=O)[C@@H]([C@@]2(O)C(=O)Nc3ccc(Br)cc32)C1,1,1,7166,4.008739051131467e-06,4.008739051131467e-06
*N/C(=[NH+]/C)N1CC[C@@H]([N+]2=CCCC2)C1,1,1,7167,4.008739051131467e-06,4.008739051131467e-06
*c1n[nH]c2c1[C@H](c1ccc(O)cc1)C(C#N)=C(N)O2,1,1,7168,4.008739051131467e-06,4.008739051131467e-06
*N(C)[S@](=O)C12CC3CC(CC(C3)C1)C2,1,1,7169,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](O)CC(=O)NNc1cccc(Cl)c1,1,1,7170,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CCCN(/C(=C/C#N)c2ccccc2)C1,1,1,7171,4.008739051131467e-06,4.008739051131467e-06
*N/C(O)=[NH+]/CCC(C)C,1,1,7172,4.008739051131467e-06,4.008739051131467e-06
*c1[nH]nc([N+](=O)[O-])c1Br,1,1,7173,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1OC(N)=NC1=O,1,1,7174,4.008739051131467e-06,4.008739051131467e-06
*c1nc2c(s1)[C@H](c1ccc(F)cc1)CC(=O)N2,1,1,7175,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1CCCN1S(=O)(=O)N1CCCO[C@H]2CCC[C@@H]21,1,1,7176,4.008739051131467e-06,4.008739051131467e-06
*c1nnc2n1N[C@@H]([C@@H]1C=C(CC(C)C)N=N1)S2,1,1,7177,4.008739051131467e-06,4.008739051131467e-06
*N(C)C(C)=O,1,1,7178,4.008739051131467e-06,4.008739051131467e-06
*c1c([O-])c(=[OH+])c1=O,1,1,7179,4.008739051131467e-06,4.008739051131467e-06
*c1cccc([C@H]2NC(=O)c3oc4ccccc4c(=O)c32)c1,1,1,7180,4.008739051131467e-06,4.008739051131467e-06
*CN1CC([N+](=O)[O-])=CN1,1,1,7181,4.008739051131467e-06,4.008739051131467e-06
*N1CCc2nc3ccncc3cc2C1,1,1,7182,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1NCCNC1=O,1,1,7183,4.008739051131467e-06,4.008739051131467e-06
*C[C@](C)(O)[C@H](CCCC)C(=O)[O-],1,1,7184,4.008739051131467e-06,4.008739051131467e-06
*c1ccc([N+](=O)[O-])c(S(C)(=O)=O)c1,1,1,7185,4.008739051131467e-06,4.008739051131467e-06
*c1cnc(N(C)N[C@H]2OC(=O)c3ccccc32)c(Cl)c1,1,1,7186,4.008739051131467e-06,4.008739051131467e-06
*[C@](O)(CC)[C@@]1(C#N)CCc2ccccc21,1,1,7187,4.008739051131467e-06,4.008739051131467e-06
*[NH+]1CNC(=S)NC1,1,1,7188,4.008739051131467e-06,4.008739051131467e-06
*C(=O)C=O,1,1,7189,4.008739051131467e-06,4.008739051131467e-06
*N1CCC2(CC1)[NH2+]CCc1nc[nH]c12,1,1,7190,4.008739051131467e-06,4.008739051131467e-06
*C(=O)[C@@H](C)[S@](=O)c1cccc(F)c1,1,1,7191,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/N=C2/N=CN=C3N=NC=C32)cc1,1,1,7192,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CCCN(/C(=C/C#N)c2ccc(F)cc2)C1,1,1,7193,4.008739051131467e-06,4.008739051131467e-06
*C(=O)N/N=C1\CCn2cccc21,1,1,7194,4.008739051131467e-06,4.008739051131467e-06
*c1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@]1(O)CCO[C@H]1O2,1,1,7195,4.008739051131467e-06,4.008739051131467e-06
*N/C([S-])=[NH+]/CC,1,1,7196,4.008739051131467e-06,4.008739051131467e-06
*c1ccccc1/C(N)=N\O,1,1,7197,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(F)cc1C#CCCO,1,1,7198,4.008739051131467e-06,4.008739051131467e-06
*CC[C@H](CC[NH3+])C(C)(C)C,1,1,7199,4.008739051131467e-06,4.008739051131467e-06
*C(=O)/C(C#N)=C/c1ccc(F)c([N+](=O)[O-])c1,1,1,7200,4.008739051131467e-06,4.008739051131467e-06
*C/C(=C\[C@H](C)CC)CC,1,1,7201,4.008739051131467e-06,4.008739051131467e-06
*[C@H]([NH3+])CCCS(C)(=O)=O,1,1,7202,4.008739051131467e-06,4.008739051131467e-06
*[N-]C1=NC(=O)/C(=C/c2cc([N+](=O)[O-])ccc2[O-])S1,1,1,7203,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](C=C)/C=C/c1ccc(O)cc1,1,1,7204,4.008739051131467e-06,4.008739051131467e-06
*S(=O)(=O)c1cc(N/N=C(/C#N)c2ccccn2)ccc1Cl,1,1,7205,4.008739051131467e-06,4.008739051131467e-06
*N1CCc2c1nc1ccc(Br)cc1c2N,1,1,7206,4.008739051131467e-06,4.008739051131467e-06
*N1NC(=O)/C(=C/c2ccc(Cl)cc2)C1=O,1,1,7207,4.008739051131467e-06,4.008739051131467e-06
*C[S@@](=O)C/C=C/C,1,1,7208,4.008739051131467e-06,4.008739051131467e-06
*C[S@@](=O)CCO,1,1,7209,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1NC(=S)NC2=C(C3=[NH+]CCN3)CCC[C@@H]21,1,1,7210,4.008739051131467e-06,4.008739051131467e-06
*c1c([O-])nc[nH]c1=O,1,1,7211,4.008739051131467e-06,4.008739051131467e-06
*NC(=[NH2+])[S-],1,1,7212,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1Cc2c(Br)cccc2C1=O,1,1,7213,4.008739051131467e-06,4.008739051131467e-06
*n1c(=C(C#N)C#N)s/c(=C/c2ccc(F)cc2)c1=O,1,1,7214,4.008739051131467e-06,4.008739051131467e-06
*C12C[C@H]3C[C@@H](C1)CC([NH3+])(C3)C2,1,1,7215,4.008739051131467e-06,4.008739051131467e-06
*[C@@](C)(O)CCCC,1,1,7216,4.008739051131467e-06,4.008739051131467e-06
*N1CCc2nc3sc4c5c(c(=O)[nH]c4c3cc2C1)[C@@H](c1ccc(F)cc1)C(C#N)=C(N)O5,1,1,7217,4.008739051131467e-06,4.008739051131467e-06
*c1csc(N/N=C/c2ccccc2Cl)n1,1,1,7218,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1Nc2ccc(S(N)(=O)=O)cc2[C@H]2C=CC[C@@H]21,1,1,7219,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](C=C(C)C)[C@@H]1CCOc2ccccc21,1,1,7220,4.008739051131467e-06,4.008739051131467e-06
*c1ccc2c(c1)[C@H]([NH3+])CCC2,1,1,7221,4.008739051131467e-06,4.008739051131467e-06
*C1CCN(S(=O)(=O)N(C)OC)CC1,1,1,7222,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1[NH+]=c2ccc(Br)cc2=[NH+]1,1,1,7223,4.008739051131467e-06,4.008739051131467e-06
*N1[C@@H]2C[C@@H](C#N)[C@H]1c1c[nH]nc1C2=O,1,1,7224,4.008739051131467e-06,4.008739051131467e-06
*c1cc2ccccc2o/c1=[NH+]\c1ccc2c(c1)OCCO2,1,1,7225,4.008739051131467e-06,4.008739051131467e-06
*OC(=S)S,1,1,7226,4.008739051131467e-06,4.008739051131467e-06
*CC(=C)c1ccccc1,1,1,7227,4.008739051131467e-06,4.008739051131467e-06
*c1ccc2c(c1)-c1nc3ccccc3n1C2=O,1,1,7228,4.008739051131467e-06,4.008739051131467e-06
*c1[nH]c2ccc(F)cc2c1Cl,1,1,7229,4.008739051131467e-06,4.008739051131467e-06
*[C@@]1(N)CCOC1,1,1,7230,4.008739051131467e-06,4.008739051131467e-06
*/N=C(\[O-])[C@@H](C)[NH3+],1,1,7231,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1Nc2ncccc2NC1=O,1,1,7232,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1OC[C@H](O)[C@@H](O)[C@@H]1O,1,1,7233,4.008739051131467e-06,4.008739051131467e-06
*[C@H](O)C1=CCCC1,1,1,7234,4.008739051131467e-06,4.008739051131467e-06
*c1nc2cccc([N+](=O)[O-])c2[n-]1,1,1,7235,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)/C(=C/c2ccccc2)S/C1=N\c1ccncc1Cl,1,1,7236,4.008739051131467e-06,4.008739051131467e-06
*[NH+]1CCc2c(sc3c2[C@H]2N=[NH+]C(=S)N2c2n[nH]c(=S)n2-3)C1,1,1,7237,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)SC(=C(C)C)C1=O,1,1,7238,4.008739051131467e-06,4.008739051131467e-06
*C(=O)[C@H](C(=O)[O-])[C@@H](N)C(F)(F)F,1,1,7239,4.008739051131467e-06,4.008739051131467e-06
*CC(=O)NNS(=O)(=O)c1ccccc1,1,1,7240,4.008739051131467e-06,4.008739051131467e-06
*[NH+]1Cc2ccccc2[C@H](c2ccccc2)C1,1,1,7241,4.008739051131467e-06,4.008739051131467e-06
*[C@H](C(=O)[O-])C(CC)CC,1,1,7242,4.008739051131467e-06,4.008739051131467e-06
*[C@@](O)(CC)[C@@H](C[NH3+])CCC,1,1,7243,4.008739051131467e-06,4.008739051131467e-06
*c1nc2ncccc2[n-]1,1,1,7244,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/C=N/[NH+]=C2/CCCCCN2)o1,1,1,7245,4.008739051131467e-06,4.008739051131467e-06
*c1cc([N+](=O)[O-])ccc1S(=O)(=O)C[C@@H](C)CCl,1,1,7246,4.008739051131467e-06,4.008739051131467e-06
*C1CCN(C2=NC=NC3=NC=N[C@H]32)CC1,1,1,7247,4.008739051131467e-06,4.008739051131467e-06
*[C@H](C)C(=O)Cl,1,1,7248,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)CC[C@H]2C[NH2+]CC[C@@H]21,1,1,7249,4.008739051131467e-06,4.008739051131467e-06
*c1nc2c(c(=O)[nH]1)[C@@H](c1ccc(F)cc1)[C@@H](C#N)C(=O)N2,1,1,7250,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1OC[NH+]2COC[C@@H]12,1,1,7251,4.008739051131467e-06,4.008739051131467e-06
*N1CCCN2CCC[NH+]=C12,1,1,7252,4.008739051131467e-06,4.008739051131467e-06
*Nc1snc2ccccc12,1,1,7253,4.008739051131467e-06,4.008739051131467e-06
*c1cc2ccccc2o/c1=[NH+]\c1ccc(F)c(F)c1,1,1,7254,4.008739051131467e-06,4.008739051131467e-06
*N1CC[C@@]2(CCC1=O)Nc1ccccc1S(=O)(=O)N2,1,1,7255,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)C[C@@]2(CCc3ccccc32)C1=O,1,1,7256,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1N=[NH+]C(=S)N1/N=C/C(C)=C/c1ccco1,1,1,7257,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1S/C(=N\N=C(/C)c2ccc(F)cc2)NC1=O,1,1,7258,4.008739051131467e-06,4.008739051131467e-06
*NC(=S)N/N=C/c1cccnc1,1,1,7259,4.008739051131467e-06,4.008739051131467e-06
*OS(=O)(=O)c1cc(F)c(F)cc1F,1,1,7260,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CCCN1CN1C(=O)C(=O)c2ccccc21,1,1,7261,4.008739051131467e-06,4.008739051131467e-06
*/N=C/c1cccc(O)c1O,1,1,7262,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1C(C#N)=C(N)N2C(=S)N=C([O-])[C@@H]12,1,1,7263,4.008739051131467e-06,4.008739051131467e-06
*c1cccc(S(C)(=O)=O)c1N,1,1,7264,4.008739051131467e-06,4.008739051131467e-06
*CC(=O)N/N=C/c1cc(Br)cs1,1,1,7265,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1[NH+]=NC(=O)O1,1,1,7266,4.008739051131467e-06,4.008739051131467e-06
*N/C(=[NH+]\C)c1ccccc1,1,1,7267,4.008739051131467e-06,4.008739051131467e-06
*CC(=O)N/N=C(/C)c1cccc([N+](=O)[O-])c1,1,1,7268,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1CNC(=S)S1,1,1,7269,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1CCCCCC[C@@H]1[NH3+],1,1,7270,4.008739051131467e-06,4.008739051131467e-06
*N/C(C)=C1/N=C(c2ccccc2)OC1=O,1,1,7271,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](C(CC)CC)[C@@H]1CCOc2ccccc21,1,1,7272,4.008739051131467e-06,4.008739051131467e-06
*[NH2+][C@H]1CSc2ccccc21,1,1,7273,4.008739051131467e-06,4.008739051131467e-06
*[C@H](CO)[C@@H](C)CC,1,1,7274,4.008739051131467e-06,4.008739051131467e-06
*c1cnc2c(O)cccn2c1=O,1,1,7275,4.008739051131467e-06,4.008739051131467e-06
*c1ccc([N+](=O)[O-])cc1/C(N)=N\O,1,1,7276,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CC(=O)C2=C(C1)Nc1[nH]c(=O)[nH]c(=O)c1[C@@H]2c1ccc(F)c(Br)c1,1,1,7277,4.008739051131467e-06,4.008739051131467e-06
*C(=O)[C@@H](C(=O)C(C)C)C(CC)CC,1,1,7278,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CC(=O)C2=C(C1)Nc1[nH]nc(O)c1[C@H]2c1cc(Br)ccc1O,1,1,7279,4.008739051131467e-06,4.008739051131467e-06
*c1nc(/C=C/c2nc3c(ccc4ccccc43)s2)cs1,1,1,7280,4.008739051131467e-06,4.008739051131467e-06
*N[C@H]1CCCn2ncnc21,1,1,7281,4.008739051131467e-06,4.008739051131467e-06
*C(=O)/C=C\c1cccc(Br)c1,1,1,7282,4.008739051131467e-06,4.008739051131467e-06
*c1cc2n(n1)[C@H](c1ccccc1)CC(c1ccc(Br)cc1)=N2,1,1,7283,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](O)[C@H]([NH3+])C(=O)[O-],1,1,7284,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1Nc2c(cccc2[N+](=O)[O-])[C@@H]2C=CC[C@@H]12,1,1,7285,4.008739051131467e-06,4.008739051131467e-06
*c1cc(S(=O)(=O)ON2C(=O)c3cccc4cccc(c34)C2=O)ccc1Br,1,1,7286,4.008739051131467e-06,4.008739051131467e-06
*c1c(F)c(F)c([O-])c(F)c1F,1,1,7287,4.008739051131467e-06,4.008739051131467e-06
*c1cc[n+]2c3c(cccc13)NC(=O)CC2,1,1,7288,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CC(=O)c2cc3c(cc2N1)OCO3,1,1,7289,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1[C@H]2CSCC=C2C(C#N)=C(N)C1(C#N)C#N,1,1,7290,4.008739051131467e-06,4.008739051131467e-06
*c1cccc(/C=C/C(=O)[O-])n1,1,1,7291,4.008739051131467e-06,4.008739051131467e-06
*c1ccc([C@@H]2CCCc3cccnc32)cc1,1,1,7292,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/C([O-])=N/S(=O)(=O)c2ccc(C#N)cc2)s1,1,1,7293,4.008739051131467e-06,4.008739051131467e-06
*C(=O)[C@@](C#N)(CC)/C(C)=C/C(C)C,1,1,7294,4.008739051131467e-06,4.008739051131467e-06
*c1ccc2c(c1)O/C(=C\c1ccc(Br)cc1)C2=O,1,1,7295,4.008739051131467e-06,4.008739051131467e-06
*n1cc([N+](=O)[O-])cc(C#N)c1=O,1,1,7296,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1NC(=O)c2ccccc2N([C@@H]2CCOC2)C1=O,1,1,7297,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1CCc2c(sc3c2[C@@H](c2ccc(O)cc2)CC(=O)N3)C1,1,1,7298,4.008739051131467e-06,4.008739051131467e-06
*C[C@](C)(O)CC(=O)[O-],1,1,7299,4.008739051131467e-06,4.008739051131467e-06
*[C@@](C)(O)C/[NH+]=C/c1cc(Br)ccc1O,1,1,7300,4.008739051131467e-06,4.008739051131467e-06
*C(=O)/C=C/c1ccc2ncccc2c1,1,1,7301,4.008739051131467e-06,4.008739051131467e-06
*C[C@H](CC#C)C(=O)[O-],1,1,7302,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1C[C@@H]1/C([O-])=N/S(=O)(=O)c1cccc([N+](=O)[O-])c1,1,1,7303,4.008739051131467e-06,4.008739051131467e-06
*[N+]1=C2Sc3ccccc3N2C[C@@H](O)C1,1,1,7304,4.008739051131467e-06,4.008739051131467e-06
*c1ccc2c(c1O)C(=O)c1ccccc1C2=O,1,1,7305,4.008739051131467e-06,4.008739051131467e-06
*c1ccccc1S(=O)(=O)c1ccccc1,1,1,7306,4.008739051131467e-06,4.008739051131467e-06
*c1cn2c(n1)sc1ccccc12,1,1,7307,4.008739051131467e-06,4.008739051131467e-06
*N(C)S(=O)(=O)N1CCC[NH2+]CC1,1,1,7308,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(/C(=C(\CC)c2ccccc2)c2ccc(O)cc2)cc1,1,1,7309,4.008739051131467e-06,4.008739051131467e-06
*C1=[NH+]C(=S)[C@H]([N+](=O)[O-])N1,1,1,7310,4.008739051131467e-06,4.008739051131467e-06
*CC#CC[C@H](C)O,1,1,7311,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1CNc2cc[nH+]cc2NC1,1,1,7312,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1COCCOCCOCCOCCO1,1,1,7313,4.008739051131467e-06,4.008739051131467e-06
*N1C(=C)c2ccccc2NC1=O,1,1,7314,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](C(=O)[O-])[C@@H](C)[C@H](C)O,1,1,7315,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(F)c(C#N)c1F,1,1,7316,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](CC)/C([O-])=N/S(=O)(=O)c1ccc2c(c1)CCC2,1,1,7317,4.008739051131467e-06,4.008739051131467e-06
*c1ccnc(/C=C/c2ccc(F)cc2Br)n1,1,1,7318,4.008739051131467e-06,4.008739051131467e-06
*N/C(=[NH+]/CC)N1C[C@H]2CC=CC[C@H]2C1,1,1,7319,4.008739051131467e-06,4.008739051131467e-06
*NC(=S)N/N=C/C1CCCCC1,1,1,7320,4.008739051131467e-06,4.008739051131467e-06
*ONC(=O)[C@@H]1SCCc2sccc21,1,1,7321,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)/C(=C/c2ccccc2Br)SC1=S,1,1,7322,4.008739051131467e-06,4.008739051131467e-06
*S(=O)(=O)c1ccc(S(C)(=O)=O)c(F)c1,1,1,7323,4.008739051131467e-06,4.008739051131467e-06
*N1CCC2(CC1)Oc1ccccc1[C@@H]1CC(c3ccc(F)cc3)=NN12,1,1,7324,4.008739051131467e-06,4.008739051131467e-06
*c1ccccc1/N=C\c1ccccc1O,1,1,7325,4.008739051131467e-06,4.008739051131467e-06
*[C@@H](C#N)C(=O)CCCC,1,1,7326,4.008739051131467e-06,4.008739051131467e-06
*CC[S@](=O)c1cccs1,1,1,7327,4.008739051131467e-06,4.008739051131467e-06
*C1CCN(C2=NC(=O)/C(=C/[C@@H]3C=NN=C3c3ccccc3)S2)CC1,1,1,7328,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)NC(=O)/C(=C/c2cccc(O)c2)C1=O,1,1,7329,4.008739051131467e-06,4.008739051131467e-06
*C(=O)C[C@@]1(O)C(=O)N(CC)c2ccccc21,1,1,7330,4.008739051131467e-06,4.008739051131467e-06
*c1c[nH]c2c(Cl)cccc12,1,1,7331,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1C[C@H]2CC[C@@H]1C[C@@]21NC(=O)c2ccccc2O1,1,1,7332,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1CCCc2ccccc2[C@H]1O,1,1,7333,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1C=C(c2ccccc2O)N=N1,1,1,7334,4.008739051131467e-06,4.008739051131467e-06
*c1cc(Br)cc(/C=N\OC)c1O,1,1,7335,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(Cl)c(Cl)c1O,1,1,7336,4.008739051131467e-06,4.008739051131467e-06
*C1=CC[C@@H]2[C@H](C1)C[NH+]1CCc3c([nH]c4ccccc34)[C@H]21,1,1,7337,4.008739051131467e-06,4.008739051131467e-06
*[C@H](C)CS(=O)(=O)c1ccc2ccccc2c1,1,1,7338,4.008739051131467e-06,4.008739051131467e-06
*[C@]1(C2([O-])CCC2)C[C@H]2CC[C@@H]1O2,1,1,7339,4.008739051131467e-06,4.008739051131467e-06
*c1nc(C=C(C#N)C#N)cs1,1,1,7340,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1C(=O)NC(=O)C[C@@H]1C1CCCCC1,1,1,7341,4.008739051131467e-06,4.008739051131467e-06
*C(=O)/C(C(C)=O)=C(\C)OC,1,1,7342,4.008739051131467e-06,4.008739051131467e-06
*NC(=S)N1CCC(O)CC1,1,1,7343,4.008739051131467e-06,4.008739051131467e-06
*N/C(=[NH+]/C(C)C)c1cccnc1,1,1,7344,4.008739051131467e-06,4.008739051131467e-06
*C(=O)N/N=C\c1cc(Br)ccc1O,1,1,7345,4.008739051131467e-06,4.008739051131467e-06
*N1CCN([C@@H]2c3ccccc3C3(CC[NH2+]CC3)[C@H]2O)CC1,1,1,7346,4.008739051131467e-06,4.008739051131467e-06
*c1cc([N+](=O)[O-])cs1,1,1,7347,4.008739051131467e-06,4.008739051131467e-06
*CC(=O)N/N=C/c1ccc2cccnc2c1,1,1,7348,4.008739051131467e-06,4.008739051131467e-06
*c1cc(C(N)=[NH2+])c2ccccc2[nH+]1,1,1,7349,4.008739051131467e-06,4.008739051131467e-06
*C[C@](C)(Cl)C(C)=O,1,1,7350,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)SC(=C/C(Cl)=C/c2ccc([N+](=O)[O-])cc2)C1=O,1,1,7351,4.008739051131467e-06,4.008739051131467e-06
*N1CCOc2c1ccc1c(Cl)nccc21,1,1,7352,4.008739051131467e-06,4.008739051131467e-06
*c1ccc(Br)c([C@H]2CCc3nc(N)sc32)c1,1,1,7353,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1C[C@H]2CCC[NH+]2[C@]12C(=O)Nc1ccccc12,1,1,7354,4.008739051131467e-06,4.008739051131467e-06
*n1c(=O)c(S(=O)(=O)c2ccccc2)cc2ccccc21,1,1,7355,4.008739051131467e-06,4.008739051131467e-06
*N1C(=O)c2oc3ccc(Cl)cc3c(=O)c2[C@H]1c1ccc(Cl)cc1,1,1,7356,4.008739051131467e-06,4.008739051131467e-06
*SC1=Nc2ccccc2[C@H]2CC=NN12,1,1,7357,4.008739051131467e-06,4.008739051131467e-06
*c1n[nH]c2nc3ccccc3n12,1,1,7358,4.008739051131467e-06,4.008739051131467e-06
*NCCC(C)(C)O,1,1,7359,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1Nc2c(cc(Cl)cc2[N+](=O)[O-])[C@H]2C=CC[C@@H]21,1,1,7360,4.008739051131467e-06,4.008739051131467e-06
*c1nc2n(c(=O)c1C#N)CCS2,1,1,7361,4.008739051131467e-06,4.008739051131467e-06
*C(=O)NN1C(=O)c2ccc3c4c(ccc(c24)C1=O)CC3,1,1,7362,4.008739051131467e-06,4.008739051131467e-06
*c1cc2c(cc1N)OCCCO2,1,1,7363,4.008739051131467e-06,4.008739051131467e-06
*CC(=O)NN1C(=O)[C@@H]2[C@H](C1=O)[C@@H]1CC[C@H]2O1,1,1,7364,4.008739051131467e-06,4.008739051131467e-06
*N1CC2(CCOCC2)CC1=O,1,1,7365,4.008739051131467e-06,4.008739051131467e-06
*[C@H]1[NH2+][C@@H]2CCCC[C@@H]2NC1=O,1,1,7366,4.008739051131467e-06,4.008739051131467e-06
*c1onc2c1CCC2,1,1,7367,4.008739051131467e-06,4.008739051131467e-06
*c1ccc([N+](=O)[O-])c2nonc12,1,1,7368,4.008739051131467e-06,4.008739051131467e-06
*NC1=N[C@H]2CCCC[C@@H]2S1,1,1,7369,4.008739051131467e-06,4.008739051131467e-06
*n1c(=C(C#N)C#N)s/c(=C\c2c(F)cccc2F)c1=O,1,1,7370,4.008739051131467e-06,4.008739051131467e-06
*c1ccccc1S(=O)(=O)[C@@H](C)[C@H](C)C(=O)[O-],1,1,7371,4.008739051131467e-06,4.008739051131467e-06
*S/C(=N\c1cccc(F)c1)[N-]C#N,1,1,7372,4.008739051131467e-06,4.008739051131467e-06
*c1cccn2c(=O)[nH]nc12,1,1,7373,4.008739051131467e-06,4.008739051131467e-06
*C(=O)NN=Cc1cccc(Cl)c1,1,1,7374,4.008739051131467e-06,4.008739051131467e-06
*[C@@H]1CC(c2cccs2)=NN1S(C)(=O)=O,1,1,7375,4.008739051131467e-06,4.008739051131467e-06
*n1cnc(C(N)=S)n1,1,1,7376,4.008739051131467e-06,4.008739051131467e-06
